molregno	level5	level1_description	level2_description	level3_description	level4_description
675215	A03AB07	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	Synthetic anticholinergics, quaternary ammonium compounds
675217	S01GX05	SENSORY ORGANS	OPHTHALMOLOGICALS	DECONGESTANTS AND ANTIALLERGICS	Other antiallergics
675221	J01XX05	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIBACTERIALS FOR SYSTEMIC USE	OTHER ANTIBACTERIALS	Other antibacterials
675222	R06AE01	RESPIRATORY SYSTEM	ANTIHISTAMINES FOR SYSTEMIC USE	ANTIHISTAMINES FOR SYSTEMIC USE	Piperazine derivatives
675222	R06AE51	RESPIRATORY SYSTEM	ANTIHISTAMINES FOR SYSTEMIC USE	ANTIHISTAMINES FOR SYSTEMIC USE	Piperazine derivatives
675235	H05BX01	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CALCIUM HOMEOSTASIS	ANTI-PARATHYROID AGENTS	Other anti-parathyroid agents
675237	A03AB53	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	Synthetic anticholinergics, quaternary ammonium compounds
675237	A03AB03	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	Synthetic anticholinergics, quaternary ammonium compounds
675238	R06AB56	RESPIRATORY SYSTEM	ANTIHISTAMINES FOR SYSTEMIC USE	ANTIHISTAMINES FOR SYSTEMIC USE	Substituted alkylamines
675238	R06AB06	RESPIRATORY SYSTEM	ANTIHISTAMINES FOR SYSTEMIC USE	ANTIHISTAMINES FOR SYSTEMIC USE	Substituted alkylamines
675239	M03CA01	MUSCULO-SKELETAL SYSTEM	MUSCLE RELAXANTS	MUSCLE RELAXANTS, DIRECTLY ACTING AGENTS	Dantrolene and derivatives
675242	V08AB03	VARIOUS	CONTRAST MEDIA	X-RAY CONTRAST MEDIA, IODINATED	Watersoluble, nephrotropic, low osmolar X-ray contrast media
675244	N07BB03	NERVOUS SYSTEM	OTHER NERVOUS SYSTEM DRUGS	DRUGS USED IN ADDICTIVE DISORDERS	Drugs used in alcohol dependence
675245	A07DA01	ALIMENTARY TRACT AND METABOLISM	ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS	ANTIPROPULSIVES	Antipropulsives
675246	R03AC17	RESPIRATORY SYSTEM	DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES	ADRENERGICS, INHALANTS	Selective beta-2-adrenoreceptor agonists
675251	V08AA04	VARIOUS	CONTRAST MEDIA	X-RAY CONTRAST MEDIA, IODINATED	Watersoluble, nephrotropic, high osmolar X-ray contrast media
675252	V08CA05	VARIOUS	CONTRAST MEDIA	MAGNETIC RESONANCE IMAGING CONTRAST MEDIA	Paramagnetic contrast media
675254	P02CX01	ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS	ANTHELMINTICS	ANTINEMATODAL AGENTS	Other antinematodals
675264	R05DB10	RESPIRATORY SYSTEM	COUGH AND COLD PREPARATIONS	COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS	Other cough suppressants
675265	J05AB14	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIVIRALS FOR SYSTEMIC USE	DIRECT ACTING ANTIVIRALS	Nucleosides and nucleotides excl. reverse transcriptase inhibitors
675268	N05CM07	NERVOUS SYSTEM	PSYCHOLEPTICS	HYPNOTICS AND SEDATIVES	Other hypnotics and sedatives
675270	C01CA09	CARDIOVASCULAR SYSTEM	CARDIAC THERAPY	CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES	Adrenergic and dopaminergic agents
675271	A02BC05	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR ACID RELATED DISORDERS	DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD)	Proton pump inhibitors
675272	A07DA04	ALIMENTARY TRACT AND METABOLISM	ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS	ANTIPROPULSIVES	Antipropulsives
675274	V04CG02	VARIOUS	DIAGNOSTIC AGENTS	OTHER DIAGNOSTIC AGENTS	Tests for gastric secretion
675276	A03AB10	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	Synthetic anticholinergics, quaternary ammonium compounds
675278	V08AA07	VARIOUS	CONTRAST MEDIA	X-RAY CONTRAST MEDIA, IODINATED	Watersoluble, nephrotropic, high osmolar X-ray contrast media
675280	C02BA01	CARDIOVASCULAR SYSTEM	ANTIHYPERTENSIVES	ANTIADRENERGIC AGENTS, GANGLION-BLOCKING	Sulfonium derivatives
675287	N03AB05	NERVOUS SYSTEM	ANTIEPILEPTICS	ANTIEPILEPTICS	Hydantoin derivatives
675289	S01FA54	SENSORY ORGANS	OPHTHALMOLOGICALS	MYDRIATICS AND CYCLOPLEGICS	Anticholinergics
675289	S01FA04	SENSORY ORGANS	OPHTHALMOLOGICALS	MYDRIATICS AND CYCLOPLEGICS	Anticholinergics
675291	A03AB15	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	Synthetic anticholinergics, quaternary ammonium compounds
675292	S01EB03	SENSORY ORGANS	OPHTHALMOLOGICALS	ANTIGLAUCOMA PREPARATIONS AND MIOTICS	Parasympathomimetics
675293	N04AA03	NERVOUS SYSTEM	ANTI-PARKINSON DRUGS	ANTICHOLINERGIC AGENTS	Tertiary amines
675297	A07EC04	ALIMENTARY TRACT AND METABOLISM	ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS	INTESTINAL ANTIINFLAMMATORY AGENTS	Aminosalicylic acid and similar agents
675298	N01AH05	NERVOUS SYSTEM	ANESTHETICS	ANESTHETICS, GENERAL	Opioid anesthetics
675300	M03AC05	MUSCULO-SKELETAL SYSTEM	MUSCLE RELAXANTS	MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS	Other quaternary ammonium compounds
675304	R06AB52	RESPIRATORY SYSTEM	ANTIHISTAMINES FOR SYSTEMIC USE	ANTIHISTAMINES FOR SYSTEMIC USE	Substituted alkylamines
675304	R06AB02	RESPIRATORY SYSTEM	ANTIHISTAMINES FOR SYSTEMIC USE	ANTIHISTAMINES FOR SYSTEMIC USE	Substituted alkylamines
675305	A03AB08	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	Synthetic anticholinergics, quaternary ammonium compounds
675307	G02AB01	GENITO URINARY SYSTEM AND SEX HORMONES	OTHER GYNECOLOGICALS	UTEROTONICS	Ergot alkaloids
675428	C05BA04	CARDIOVASCULAR SYSTEM	VASOPROTECTIVES	ANTIVARICOSE THERAPY	Heparins or heparinoids for topical use
675428	G04BX15	GENITO URINARY SYSTEM AND SEX HORMONES	UROLOGICALS	UROLOGICALS	Other urologicals
675438	C02KA01	CARDIOVASCULAR SYSTEM	ANTIHYPERTENSIVES	OTHER ANTIHYPERTENSIVES	Alkaloids, excl. rauwolfia
675444	N07BA01	NERVOUS SYSTEM	OTHER NERVOUS SYSTEM DRUGS	DRUGS USED IN ADDICTIVE DISORDERS	Drugs used in nicotine dependence
675465	R05DA04	RESPIRATORY SYSTEM	COUGH AND COLD PREPARATIONS	COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS	Opium alkaloids and derivatives
675467	L02AA02	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ENDOCRINE THERAPY	HORMONES AND RELATED AGENTS	Estrogens
675468	C01BA01	CARDIOVASCULAR SYSTEM	CARDIAC THERAPY	ANTIARRHYTHMICS, CLASS I AND III	Antiarrhythmics, class Ia
675500	R02AB30	RESPIRATORY SYSTEM	THROAT PREPARATIONS	THROAT PREPARATIONS	Antibiotics
675556	V03AE01	VARIOUS	ALL OTHER THERAPEUTIC PRODUCTS	ALL OTHER THERAPEUTIC PRODUCTS	Drugs for treatment of hyperkalemia and hyperphosphatemia
675572	C10AC04	CARDIOVASCULAR SYSTEM	LIPID MODIFYING AGENTS	LIPID MODIFYING AGENTS, PLAIN	Bile acid sequestrants
675597	L01XD01	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Sensitizers used in photodynamic/radiation therapy
675604	L03AX13	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSTIMULANTS	IMMUNOSTIMULANTS	Other immunostimulants
675621	G03CA57	GENITO URINARY SYSTEM AND SEX HORMONES	SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	ESTROGENS	Natural and semisynthetic estrogens, plain
675696	C10AB11	CARDIOVASCULAR SYSTEM	LIPID MODIFYING AGENTS	LIPID MODIFYING AGENTS, PLAIN	Fibrates
675697	L01BA05	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	ANTIMETABOLITES	Folic acid analogues
675698	S01GX11	SENSORY ORGANS	OPHTHALMOLOGICALS	DECONGESTANTS AND ANTIALLERGICS	Other antiallergics
675699	L01CD04	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	PLANT ALKALOIDS AND OTHER NATURAL PRODUCTS	Taxanes
675700	D07AC19	DERMATOLOGICALS	CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS	CORTICOSTEROIDS, PLAIN	Corticosteroids, potent (group III)
675703	L01DC04	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES	Other cytotoxic antibiotics
675704	C10AA08	CARDIOVASCULAR SYSTEM	LIPID MODIFYING AGENTS	LIPID MODIFYING AGENTS, PLAIN	HMG CoA reductase inhibitors
675705	N03AF03	NERVOUS SYSTEM	ANTIEPILEPTICS	ANTIEPILEPTICS	Carboxamide derivatives
675711	S01AE08	SENSORY ORGANS	OPHTHALMOLOGICALS	ANTIINFECTIVES	Fluoroquinolones
675715	G04BD11	GENITO URINARY SYSTEM AND SEX HORMONES	UROLOGICALS	UROLOGICALS	Drugs for urinary frequency and incontinence
675721	A06AH01	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR CONSTIPATION	DRUGS FOR CONSTIPATION	Peripheral opioid receptor antagonists
675723	B01AC22	BLOOD AND BLOOD FORMING ORGANS	ANTITHROMBOTIC AGENTS	ANTITHROMBOTIC AGENTS	Platelet aggregation inhibitors excl. heparin
675725	A16AX07	ALIMENTARY TRACT AND METABOLISM	OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS	OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS	Various alimentary tract and metabolism products
675727	N02AX06	NERVOUS SYSTEM	ANALGESICS	OPIOIDS	Other opioids
675731	A16AA05	ALIMENTARY TRACT AND METABOLISM	OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS	OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS	Amino acids and derivatives
675749	V03AE02	VARIOUS	ALL OTHER THERAPEUTIC PRODUCTS	ALL OTHER THERAPEUTIC PRODUCTS	Drugs for treatment of hyperkalemia and hyperphosphatemia
675812	A02BC06	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR ACID RELATED DISORDERS	DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD)	Proton pump inhibitors
675813	G03DB08	GENITO URINARY SYSTEM AND SEX HORMONES	SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	PROGESTOGENS	Pregnadien derivatives
675842	H02AB13	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
680641	M01AH04	MUSCULO-SKELETAL SYSTEM	ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS	ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS	Coxibs
682593	V03AB06	VARIOUS	ALL OTHER THERAPEUTIC PRODUCTS	ALL OTHER THERAPEUTIC PRODUCTS	Antidotes
685193	N02AC04	NERVOUS SYSTEM	ANALGESICS	OPIOIDS	Diphenylpropylamine derivatives
685974	N03AX22	NERVOUS SYSTEM	ANTIEPILEPTICS	ANTIEPILEPTICS	Other antiepileptics
686036	J01FA06	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIBACTERIALS FOR SYSTEMIC USE	MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS	Macrolides
691562	J05AX12	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIVIRALS FOR SYSTEMIC USE	DIRECT ACTING ANTIVIRALS	Other antivirals
691867	L01XE15	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Protein kinase inhibitors
692258	R07AB04	RESPIRATORY SYSTEM	OTHER RESPIRATORY SYSTEM PRODUCTS	OTHER RESPIRATORY SYSTEM PRODUCTS	Respiratory stimulants
694073	C05BB02	CARDIOVASCULAR SYSTEM	VASOPROTECTIVES	ANTIVARICOSE THERAPY	Sclerosing agents for local injection
696929	N01AX13	NERVOUS SYSTEM	ANESTHETICS	ANESTHETICS, GENERAL	Other general anesthetics
696929	N01AX63	NERVOUS SYSTEM	ANESTHETICS	ANESTHETICS, GENERAL	Other general anesthetics
697236	V03AN01	VARIOUS	ALL OTHER THERAPEUTIC PRODUCTS	ALL OTHER THERAPEUTIC PRODUCTS	Medical gases
699152	N01AX15	NERVOUS SYSTEM	ANESTHETICS	ANESTHETICS, GENERAL	Other general anesthetics
699372	N05AE05	NERVOUS SYSTEM	PSYCHOLEPTICS	ANTIPSYCHOTICS	Indole derivatives
699395	N02AX02	NERVOUS SYSTEM	ANALGESICS	OPIOIDS	Other opioids
699405	L01DC02	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	CYTOTOXIC ANTIBIOTICS AND RELATED SUBSTANCES	Other cytotoxic antibiotics
699417	A12AA10	ALIMENTARY TRACT AND METABOLISM	MINERAL SUPPLEMENTS	CALCIUM	Calcium
699419	A06AD11	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR CONSTIPATION	DRUGS FOR CONSTIPATION	Osmotically acting laxatives
699419	A06AD61	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR CONSTIPATION	DRUGS FOR CONSTIPATION	Osmotically acting laxatives
699450	M03AC07	MUSCULO-SKELETAL SYSTEM	MUSCLE RELAXANTS	MUSCLE RELAXANTS, PERIPHERALLY ACTING AGENTS	Other quaternary ammonium compounds
699470	B01AC21	BLOOD AND BLOOD FORMING ORGANS	ANTITHROMBOTIC AGENTS	ANTITHROMBOTIC AGENTS	Platelet aggregation inhibitors excl. heparin
699473	G02AD04	GENITO URINARY SYSTEM AND SEX HORMONES	OTHER GYNECOLOGICALS	UTEROTONICS	Prostaglandins
699483	C08CA16	CARDIOVASCULAR SYSTEM	CALCIUM CHANNEL BLOCKERS	SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS	Dihydropyridine derivatives
704780	A07AA12	ALIMENTARY TRACT AND METABOLISM	ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS	INTESTINAL ANTIINFECTIVES	Antibiotics
704925	A09AB01	ALIMENTARY TRACT AND METABOLISM	DIGESTIVES, INCL. ENZYMES	DIGESTIVES, INCL. ENZYMES	Acid preparations
705377	L04AX05	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	IMMUNOSUPPRESSANTS	IMMUNOSUPPRESSANTS	Other immunosuppressants
705778	R03AC13	RESPIRATORY SYSTEM	DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES	ADRENERGICS, INHALANTS	Selective beta-2-adrenoreceptor agonists
705834	N06AF02	NERVOUS SYSTEM	PSYCHOANALEPTICS	ANTIDEPRESSANTS	Monoamine oxidase inhibitors, non-selective
706010	B01AC03	BLOOD AND BLOOD FORMING ORGANS	ANTITHROMBOTIC AGENTS	ANTITHROMBOTIC AGENTS	Platelet aggregation inhibitors excl. heparin
706046	J01XX11	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIBACTERIALS FOR SYSTEMIC USE	OTHER ANTIBACTERIALS	Other antibacterials
708075	J05AP08	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIVIRALS FOR SYSTEMIC USE	DIRECT ACTING ANTIVIRALS	Antivirals for treatment of HCV infections
709600	B01AF03	BLOOD AND BLOOD FORMING ORGANS	ANTITHROMBOTIC AGENTS	ANTITHROMBOTIC AGENTS	Direct factor Xa inhibitors
712273	G03XB01	GENITO URINARY SYSTEM AND SEX HORMONES	SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	Progesterone receptor modulators
712273	G03XB51	GENITO URINARY SYSTEM AND SEX HORMONES	SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	OTHER SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM	Progesterone receptor modulators
715901	L01XE34	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Protein kinase inhibitors
716009	L01XE29	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Protein kinase inhibitors
716337	L01XE17	ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS	ANTINEOPLASTIC AGENTS	OTHER ANTINEOPLASTIC AGENTS	Protein kinase inhibitors
746768	P03AC03	ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS	ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS	ECTOPARASITICIDES, INCL. SCABICIDES	Pyrethrines, incl. synthetic compounds
746768	P03AC53	ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS	ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS	ECTOPARASITICIDES, INCL. SCABICIDES	Pyrethrines, incl. synthetic compounds
753339	C01DX12	CARDIOVASCULAR SYSTEM	CARDIAC THERAPY	VASODILATORS USED IN CARDIAC DISEASES	Other vasodilators used in cardiac diseases
754676	G01AB01	GENITO URINARY SYSTEM AND SEX HORMONES	GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS	ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS	Arsenic compounds
754676	P01CD02	ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS	ANTIPROTOZOALS	AGENTS AGAINST LEISHMANIASIS AND TRYPANOSOMIASIS	Arsenic compounds
754676	A07AX02	ALIMENTARY TRACT AND METABOLISM	ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS	INTESTINAL ANTIINFECTIVES	Other intestinal antiinfectives
755100	A03BA03	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS	BELLADONNA AND DERIVATIVES, PLAIN	Belladonna alkaloids, tertiary amines
757962	D08AX07	DERMATOLOGICALS	ANTISEPTICS AND DISINFECTANTS	ANTISEPTICS AND DISINFECTANTS	Other antiseptics and disinfectants
794445	R03DA05	RESPIRATORY SYSTEM	DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES	OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES	Xanthines
794445	R03DA55	RESPIRATORY SYSTEM	DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES	OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES	Xanthines
795084	C03DA02	CARDIOVASCULAR SYSTEM	DIURETICS	POTASSIUM-SPARING AGENTS	Aldosterone antagonists
795654	N04BC08	NERVOUS SYSTEM	ANTI-PARKINSON DRUGS	DOPAMINERGIC AGENTS	Dopamine agonists
796834	C04AE02	CARDIOVASCULAR SYSTEM	PERIPHERAL VASODILATORS	PERIPHERAL VASODILATORS	Ergot alkaloids
797138	C03AA07	CARDIOVASCULAR SYSTEM	DIURETICS	LOW-CEILING DIURETICS, THIAZIDES	Thiazides, plain
798263	R05DB01	RESPIRATORY SYSTEM	COUGH AND COLD PREPARATIONS	COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS	Other cough suppressants
801908	J04AD01	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIMYCOBACTERIALS	DRUGS FOR TREATMENT OF TUBERCULOSIS	Thiocarbamide derivatives
806511	D06BA51	DERMATOLOGICALS	ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE	CHEMOTHERAPEUTICS FOR TOPICAL USE	Sulfonamides
806511	D06BA01	DERMATOLOGICALS	ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE	CHEMOTHERAPEUTICS FOR TOPICAL USE	Sulfonamides
826568	A06AB01	ALIMENTARY TRACT AND METABOLISM	DRUGS FOR CONSTIPATION	DRUGS FOR CONSTIPATION	Contact laxatives
834627	N05CC05	NERVOUS SYSTEM	PSYCHOLEPTICS	HYPNOTICS AND SEDATIVES	Aldehydes and derivatives
835863	R06AC05	RESPIRATORY SYSTEM	ANTIHISTAMINES FOR SYSTEMIC USE	ANTIHISTAMINES FOR SYSTEMIC USE	Substituted ethylene diamines
842060	A14AA03	ALIMENTARY TRACT AND METABOLISM	ANABOLIC AGENTS FOR SYSTEMIC USE	ANABOLIC STEROIDS	Androstan derivatives
842060	D11AE01	DERMATOLOGICALS	OTHER DERMATOLOGICAL PREPARATIONS	OTHER DERMATOLOGICAL PREPARATIONS	Androgens for topical use
863857	A04AD54	ALIMENTARY TRACT AND METABOLISM	ANTIEMETICS AND ANTINAUSEANTS	ANTIEMETICS AND ANTINAUSEANTS	Other antiemetics
863857	A04AD04	ALIMENTARY TRACT AND METABOLISM	ANTIEMETICS AND ANTINAUSEANTS	ANTIEMETICS AND ANTINAUSEANTS	Other antiemetics
866306	N06AA08	NERVOUS SYSTEM	PSYCHOANALEPTICS	ANTIDEPRESSANTS	Non-selective monoamine reuptake inhibitors
873560	G01AF06	GENITO URINARY SYSTEM AND SEX HORMONES	GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS	ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS	Imidazole derivatives
873560	P01AB03	ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS	ANTIPROTOZOALS	AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES	Nitroimidazole derivatives
873560	J01XD03	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIBACTERIALS FOR SYSTEMIC USE	OTHER ANTIBACTERIALS	Imidazole derivatives
875000	D09AA13	DERMATOLOGICALS	MEDICATED DRESSINGS	MEDICATED DRESSINGS	Medicated dressings with antiinfectives
876580	M01AX68	MUSCULO-SKELETAL SYSTEM	ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS	ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS	Other antiinflammatory and antirheumatic agents, non-steroids
876580	M02AA16	MUSCULO-SKELETAL SYSTEM	TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN	TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN	Antiinflammatory preparations, non-steroids for topical use
876580	M01AX18	MUSCULO-SKELETAL SYSTEM	ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS	ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS	Other antiinflammatory and antirheumatic agents, non-steroids
877201	P03BX01	ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS	ECTOPARASITICIDES, INCL. SCABICIDES, INSECTICIDES AND REPELLENTS	INSECTICIDES AND REPELLENTS	Other insecticides and repellents
887229	C03DA03	CARDIOVASCULAR SYSTEM	DIURETICS	POTASSIUM-SPARING AGENTS	Aldosterone antagonists
898773	R05DB03	RESPIRATORY SYSTEM	COUGH AND COLD PREPARATIONS	COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS	Other cough suppressants
904871	C04AX01	CARDIOVASCULAR SYSTEM	PERIPHERAL VASODILATORS	PERIPHERAL VASODILATORS	Other peripheral vasodilators
915190	H03BA03	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	THYROID THERAPY	ANTITHYROID PREPARATIONS	Thiouracils
916384	N06AA16	NERVOUS SYSTEM	PSYCHOANALEPTICS	ANTIDEPRESSANTS	Non-selective monoamine reuptake inhibitors
938599	B02BX01	BLOOD AND BLOOD FORMING ORGANS	ANTIHEMORRHAGICS	VITAMIN K AND OTHER HEMOSTATICS	Other systemic hemostatics
948157	A07AB02	ALIMENTARY TRACT AND METABOLISM	ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS	INTESTINAL ANTIINFECTIVES	Sulfonamides
949710	J01ED02	ANTIINFECTIVES FOR SYSTEMIC USE	ANTIBACTERIALS FOR SYSTEMIC USE	SULFONAMIDES AND TRIMETHOPRIM	Long-acting sulfonamides
954312	C05AA09	CARDIOVASCULAR SYSTEM	VASOPROTECTIVES	AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE	Corticosteroids
954312	H02AB02	SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS	CORTICOSTEROIDS FOR SYSTEMIC USE	CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN	Glucocorticoids
954312	R01AD03	RESPIRATORY SYSTEM	NASAL PREPARATIONS	DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE	Corticosteroids
954312	A01AC02	ALIMENTARY TRACT AND METABOLISM	STOMATOLOGICAL PREPARATIONS	STOMATOLOGICAL PREPARATIONS	Corticosteroids for local oral treatment
954312	S01CB01	SENSORY ORGANS	OPHTHALMOLOGICALS	ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION	Corticosteroids/antiinfectives/mydriatics in combination
954312	S02BA06	SENSORY ORGANS	OTOLOGICALS	CORTICOSTEROIDS	Corticosteroids
954312	D07AB19	DERMATOLOGICALS	CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS	CORTICOSTEROIDS, PLAIN	Corticosteroids, moderately potent (group II)
954312	D07XB05	DERMATOLOGICALS	CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS	CORTICOSTEROIDS, OTHER COMBINATIONS	Corticosteroids, moderately potent, other combinations
